compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L1,__TILE__L0,__TILE__L1
04min 45sec,1634167 (6.537ms),72244 (6%),66506 (2%),216 (5%),199 (2%),2 (~0%),1,1,15,1,off,off,1,1
05min 00sec,1634177 (6.537ms),87360 (7%),77958 (3%),226 (5%),254 (3%),2 (~0%),1,1,20,1,off,off,1,1
60min 00sec,,,,,,,1,8,1,1,flatten,off,1,1
03min 56sec,1634101 (6.536ms),15869 (1%),15743 (~0%),218 (5%),30 (~0%),3 (~0%),60,8,1,1,off,off,1,1
04min 05sec,1638928 (6.556ms),17627 (1%),16868 (~0%),218 (5%),32 (~0%),3 (~0%),30,8,1,1,off,off,1,1
04min 05sec,1638928 (6.556ms),17543 (1%),16852 (~0%),218 (5%),32 (~0%),3 (~0%),20,8,1,1,off,off,1,1
03min 59sec,1634101 (6.536ms),15869 (1%),15743 (~0%),218 (5%),30 (~0%),3 (~0%),1,8,1,1,off,off,1,1
03min 56sec,1639502 (6.558ms),14898 (1%),13560 (~0%),62 (1%),30 (~0%),19 (1%),1,20,1,1,off,off,1,1
04min 02sec,1634101 (6.536ms),16930 (1%),16180 (~0%),218 (5%),30 (~0%),3 (~0%),1,16,1,1,off,off,1,1
04min 26sec,722111 (3.113ms),41766 (3%),37669 (1%),226 (5%),56 (~0%),2 (~0%),1,8,1,20,off,off,1,1
04min 10sec,722130 (3.113ms),43252 (3%),38605 (1%),226 (5%),58 (~0%),2 (~0%),10,8,1,20,off,off,1,1
04min 09sec,722130 (3.113ms),43289 (3%),38626 (1%),226 (5%),58 (~0%),2 (~0%),12,8,1,20,off,off,1,1
03min 34sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),60,1,1,1,off,off,1,1
03min 38sec,1634128 (6.537ms),17847 (1%),17112 (~0%),218 (5%),32 (~0%),3 (~0%),30,1,1,1,off,off,1,1
04min 06sec,722111 (3.113ms),42803 (3%),38086 (1%),226 (5%),56 (~0%),2 (~0%),1,16,1,20,off,off,1,1
03min 50sec,722712 (3.115ms),32359 (2%),30307 (1%),102 (2%),56 (~0%),14 (1%),1,20,1,20,off,off,1,1
04min 30sec,453377 (1.954ms),88741 (7%),84616 (3%),224 (5%),196 (2%),1 (~0%),1,8,15,20,off,off,1,1
03min 48sec,1634179 (6.537ms),57186 (4%),55178 (2%),206 (4%),129 (1%),2 (~0%),1,1,10,1,off,off,1,1
04min 47sec,539796 (2.327ms),93597 (7%),89341 (3%),224 (5%),234 (3%),1 (~0%),3,8,15,20,off,off,1,1
04min 47sec,453378 (1.954ms),89570 (7%),84969 (3%),224 (5%),198 (2%),1 (~0%),4,8,15,20,off,off,1,1
04min 42sec,453396 (1.954ms),90142 (7%),85632 (3%),224 (5%),198 (2%),1 (~0%),5,8,15,20,off,off,1,1
04min 11sec,722130 (3.113ms),43250 (3%),38600 (1%),226 (5%),58 (~0%),2 (~0%),20,8,1,20,off,off,1,1
04min 02sec,455177 (1.962ms),53239 (4%),57156 (2%),256 (5%),196 (2%),5 (~0%),1,10,15,20,off,off,1,1
04min 37sec,453377 (1.954ms),94304 (7%),85083 (3%),224 (5%),196 (2%),1 (~0%),1,16,15,20,off,off,1,1
04min 11sec,453977 (1.957ms),63908 (5%),65720 (2%),252 (5%),196 (2%),9 (~0%),1,20,15,20,off,off,1,1
04min 47sec,448587 (1.934ms),102347 (8%),96053 (4%),234 (5%),251 (3%),1 (~0%),1,8,20,20,off,off,1,1
05min 02sec,539798 (2.327ms),107047 (9%),100547 (4%),234 (5%),289 (4%),1 (~0%),6,8,20,20,off,off,1,1
04min 59sec,448598 (1.934ms),103610 (8%),96853 (4%),234 (5%),253 (3%),1 (~0%),10,8,20,20,off,off,1,1
05min 05sec,539798 (2.327ms),107002 (9%),100544 (4%),234 (5%),289 (4%),1 (~0%),12,8,20,20,off,off,1,1
04min 50sec,453378 (1.954ms),89570 (7%),84969 (3%),224 (5%),198 (2%),1 (~0%),4,8,15,20,off,off,1,1
04min 50sec,453396 (1.954ms),90142 (7%),85632 (3%),224 (5%),198 (2%),1 (~0%),5,8,15,20,off,off,1,1
04min 50sec,539796 (2.327ms),93622 (7%),89342 (3%),224 (5%),234 (3%),1 (~0%),6,8,15,20,off,off,1,1
04min 54sec,448587 (1.934ms),109489 (9%),96522 (4%),234 (5%),251 (3%),1 (~0%),1,16,20,20,off,off,1,1
04min 25sec,449187 (1.936ms),77359 (6%),78401 (3%),142 (3%),251 (3%),9 (~0%),1,20,20,20,off,off,1,1
05min 07sec,448588 (1.934ms),103161 (8%),96405 (4%),234 (5%),253 (3%),1 (~0%),2,8,20,20,off,off,1,1
05min 06sec,539798 (2.327ms),107022 (9%),100546 (4%),234 (5%),289 (4%),1 (~0%),3,8,20,20,off,off,1,1
05min 07sec,448588 (1.934ms),103176 (8%),96405 (4%),234 (5%),253 (3%),1 (~0%),4,8,20,20,off,off,1,1
05min 10sec,462990 (2.067ms),115500 (9%),100258 (4%),234 (5%),270 (3%),1 (~0%),2,16,20,20,off,off,1,1
05min 07sec,539798 (2.327ms),114282 (9%),101195 (4%),234 (5%),289 (4%),1 (~0%),3,16,20,20,off,off,1,1
05min 10sec,462990 (2.067ms),115515 (9%),100257 (4%),234 (5%),270 (3%),1 (~0%),4,16,20,20,off,off,1,1
04min 17sec,450387 (1.941ms),59820 (5%),64031 (2%),286 (6%),251 (3%),5 (~0%),1,10,20,20,off,off,1,1
05min 12sec,448598 (1.934ms),103610 (8%),96853 (4%),234 (5%),253 (3%),1 (~0%),10,8,20,20,off,off,1,1
05min 07sec,539798 (2.327ms),114307 (9%),101195 (4%),234 (5%),289 (4%),1 (~0%),6,16,20,20,off,off,1,1
04min 18sec,450387 (1.941ms),59820 (5%),64031 (2%),286 (6%),251 (3%),5 (~0%),1,10,20,20,off,off,1,1
05min 12sec,424577 (1.83ms),113040 (9%),105153 (4%),254 (5%),251 (3%),1 (~0%),1,8,20,30,off,off,1,1
05min 13sec,424577 (1.83ms),120182 (10%),105604 (4%),254 (5%),251 (3%),1 (~0%),1,16,20,30,off,off,1,1
60min 00sec,,,,,,,1,8,20,20,flatten,off,1,1
05min 13sec,424578 (1.83ms),113854 (9%),105440 (4%),254 (5%),253 (3%),1 (~0%),2,8,20,30,off,off,1,1
05min 18sec,515796 (2.223ms),119409 (10%),111514 (4%),254 (5%),311 (4%),1 (~0%),3,8,20,30,off,off,1,1
05min 19sec,424578 (1.83ms),113869 (9%),105442 (4%),254 (5%),253 (3%),1 (~0%),4,8,20,30,off,off,1,1
05min 19sec,515796 (2.223ms),126694 (10%),112163 (4%),254 (5%),311 (4%),1 (~0%),6,16,20,30,off,off,1,1
05min 19sec,424596 (1.83ms),126849 (10%),109981 (4%),254 (5%),269 (3%),1 (~0%),10,16,20,30,off,off,1,1
05min 19sec,515796 (2.223ms),126649 (10%),112159 (4%),254 (5%),311 (4%),1 (~0%),12,16,20,30,off,off,1,1
04min 16sec,426377 (1.838ms),63293 (5%),67993 (2%),346 (8%),251 (3%),5 (~0%),1,10,20,30,off,off,1,1
04min 32sec,425177 (1.833ms),83742 (7%),84923 (3%),162 (3%),251 (3%),9 (~0%),1,20,20,30,off,off,1,1
05min 17sec,424596 (1.83ms),126849 (10%),109981 (4%),254 (5%),269 (3%),1 (~0%),10,16,20,30,off,off,1,1
05min 17sec,515796 (2.223ms),126606 (10%),112165 (4%),254 (5%),311 (4%),1 (~0%),15,16,20,30,off,off,1,1
05min 13sec,424530 (1.83ms),113368 (9%),91731 (3%),254 (5%),254 (3%),1 (~0%),20,16,20,30,off,off,1,1
08min 06sec,419701 (1.809ms),200582 (16%),143012 (6%),274 (6%),346 (5%),1 (~0%),1,16,30,30,off,off,1,1
60min 00sec,,,,,,,1,8,20,30,flatten,off,1,1
60min 00sec,,,,,,,1,16,20,30,off,flatten,1,1
08min 37sec,434104 (1.938ms),206691 (17%),146678 (6%),274 (6%),365 (5%),1 (~0%),2,16,30,30,off,off,1,1
08min 33sec,419728 (1.809ms),208158 (17%),148160 (6%),274 (6%),364 (5%),1 (~0%),3,16,30,30,off,off,1,1
08min 45sec,434104 (1.938ms),206706 (17%),146680 (6%),274 (6%),365 (5%),1 (~0%),4,16,30,30,off,off,1,1
05min 51sec,420301 (1.812ms),118990 (10%),99289 (4%),182 (4%),346 (5%),9 (~0%),1,20,30,30,off,off,1,1
08min 34sec,419728 (1.809ms),207340 (17%),147605 (6%),274 (6%),364 (5%),1 (~0%),20,16,30,30,off,off,1,1
07min 43sec,3501327 (15.988ms),160644 (13%),99507 (4%),214 (4%),92 (1%),1 (~0%),20,16,60,30,off,off,1,1
08min 13sec,419728 (1.809ms),208158 (17%),148160 (6%),274 (6%),364 (5%),1 (~0%),3,16,30,30,off,off,1,1
08min 08sec,434104 (1.938ms),206706 (17%),146680 (6%),274 (6%),365 (5%),1 (~0%),4,16,30,30,off,off,1,1
08min 09sec,419728 (1.809ms),207340 (17%),147605 (6%),274 (6%),364 (5%),1 (~0%),20,16,30,30,off,off,1,1
60min 00sec,,,,,,,1,8,20,30,flatten,off,8,1
08min 22sec,419728 (1.809ms),207351 (17%),147611 (6%),274 (6%),364 (5%),1 (~0%),10,16,30,30,off,off,1,1
08min 18sec,419728 (1.809ms),208138 (17%),148156 (6%),274 (6%),364 (5%),1 (~0%),12,16,30,30,off,off,1,1
04min 49sec,421501 (1.817ms),83356 (7%),74260 (3%),286 (6%),346 (5%),5 (~0%),1,10,30,30,off,off,1,1
08min 16sec,419728 (1.809ms),207351 (17%),147611 (6%),274 (6%),364 (5%),1 (~0%),10,16,30,30,off,off,1,1
08min 16sec,419728 (1.809ms),208138 (17%),148156 (6%),274 (6%),364 (5%),1 (~0%),12,16,30,30,off,off,1,1
08min 12sec,419728 (1.809ms),207340 (17%),147605 (6%),274 (6%),364 (5%),1 (~0%),20,16,30,30,off,off,1,1
60min 00sec,,,,,,,1,16,30,30,flatten,off,1,1
08min 49sec,357301 (1.527ms),252355 (21%),185858 (7%),214 (4%),603 (8%),1 (~0%),1,16,30,60,off,off,1,1
60min 00sec,,,,,,,1,16,20,30,off,flatten,60,1
60min 00sec,,,,,,,1,16,20,30,off,flatten,8,1
60min 00sec,,,,,,,1,8,20,20,flatten,off,8,1
09min 16sec,362102 (1.547ms),253840 (21%),186336 (7%),214 (4%),604 (8%),1 (~0%),4,16,30,60,off,off,1,1
09min 09sec,362127 (1.548ms),254526 (21%),187292 (7%),214 (4%),605 (8%),1 (~0%),5,16,30,60,off,off,1,1
08min 24sec,419728 (1.809ms),207351 (17%),147611 (6%),274 (6%),364 (5%),1 (~0%),10,16,30,30,off,off,1,1
08min 24sec,419728 (1.809ms),208138 (17%),148156 (6%),274 (6%),364 (5%),1 (~0%),12,16,30,30,off,off,1,1
09min 16sec,362127 (1.548ms),255452 (21%),187872 (7%),214 (4%),605 (8%),1 (~0%),3,16,30,60,off,off,1,1
08min 24sec,419728 (1.809ms),208158 (17%),148160 (6%),274 (6%),364 (5%),1 (~0%),3,16,30,30,off,off,1,1
60min 00sec,,,,,,,1,16,30,60,flatten,off,1,1
09min 09sec,362127 (1.548ms),254477 (21%),187292 (7%),214 (4%),605 (8%),1 (~0%),10,16,30,60,off,off,1,1
09min 14sec,362127 (1.548ms),255428 (21%),187879 (7%),214 (4%),605 (8%),1 (~0%),12,16,30,60,off,off,1,1
05min 06sec,376578 (1.609ms),137172 (11%),128996 (5%),174 (4%),528 (7%),1 (~0%),1,16,10,60,off,off,1,1
07min 39sec,443701 (1.904ms),184311 (15%),128923 (5%),244 (5%),346 (5%),1 (~0%),1,16,30,15,off,off,1,1
60min 00sec,,,,,,,1,16,30,30,flatten,off,2,1
06min 21sec,357901 (1.529ms),158231 (13%),134712 (5%),122 (2%),603 (8%),9 (~0%),1,20,30,60,off,off,1,1
09min 54sec,362102 (1.547ms),253840 (21%),186336 (7%),214 (4%),604 (8%),1 (~0%),4,16,30,60,off,off,1,1
10min 00sec,362127 (1.548ms),254526 (21%),187292 (7%),214 (4%),605 (8%),1 (~0%),5,16,30,60,off,off,1,1
08min 18sec,443711 (1.913ms),189904 (16%),133950 (5%),254 (5%),346 (5%),1 (~0%),1,16,30,20,off,off,1,1
05min 35sec,371778 (1.589ms),141862 (11%),131879 (5%),178 (4%),528 (7%),1 (~0%),1,16,12,60,off,off,1,1
05min 50sec,366967 (1.568ms),148131 (12%),135737 (5%),184 (4%),528 (7%),1 (~0%),1,16,15,60,off,off,1,1
09min 47sec,362127 (1.548ms),255475 (21%),187884 (7%),214 (4%),605 (8%),1 (~0%),6,16,30,60,off,off,1,1
09min 47sec,362127 (1.548ms),255237 (21%),187877 (7%),214 (4%),605 (8%),1 (~0%),15,16,30,60,off,off,1,1
09min 45sec,362127 (1.548ms),254479 (21%),187285 (7%),214 (4%),605 (8%),1 (~0%),20,16,30,60,off,off,1,1
04min 38sec,369904 (1.581ms),69652 (5%),82921 (3%),454 (10%),522 (7%),1 (~0%),1,5,30,60,off,off,1,1
09min 06sec,357301 (1.527ms),214917 (18%),173175 (7%),214 (4%),522 (7%),1 (~0%),1,8,30,60,off,off,1,1
03min 16sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),1,1,1,1,off,off,1,1
05min 04sec,1634128 (6.537ms),17776 (1%),17104 (~0%),218 (5%),32 (~0%),3 (~0%),20,1,1,1,off,off,1,1
04min 58sec,1640702 (6.563ms),14148 (1%),12165 (~0%),46 (1%),30 (~0%),11 (1%),1,10,1,1,off,off,1,1
05min 25sec,1634177 (6.537ms),87360 (7%),77958 (3%),226 (5%),254 (3%),2 (~0%),1,1,20,1,off,off,1,1
05min 14sec,722111 (3.113ms),42116 (3%),37923 (1%),226 (5%),56 (~0%),2 (~0%),1,1,1,20,off,off,1,1
28min 54sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,1,1,off,flatten,1,1
60min 00sec,,,,,,,1,1,1,1,flatten,off,1,1
05min 09sec,717301 (3.079ms),35741 (3%),32063 (1%),216 (5%),45 (~0%),2 (~0%),1,1,1,15,off,off,1,1
05min 18sec,1634167 (6.537ms),72244 (6%),66506 (2%),216 (5%),199 (2%),2 (~0%),1,1,15,1,off,off,1,1
36min 18sec,15078 (0.06ms),491356 (41%),504327 (21%),154 (3%),2682 (39%),1 (~0%),1,4,1,1,off,flatten,1,1
21min 51sec,21797 (0.087ms),436717 (36%),540100 (22%),130 (3%),3342 (48%),1 (~0%),1,5,1,1,off,flatten,1,1
46min 04sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,1,off,flatten,1,1
03min 46sec,722101 (3.099ms),36437 (3%),32229 (1%),216 (5%),45 (~0%),2 (~0%),1,16,1,15,off,off,1,1
31min 34sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,15,1,off,flatten,1,1
28min 23sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,20,1,off,flatten,1,1
03min 55sec,477378 (2.049ms),58833 (4%),57361 (2%),304 (7%),100 (1%),1 (~0%),1,1,6,15,off,off,1,1
04min 08sec,448567 (1.925ms),87933 (7%),79800 (3%),214 (4%),196 (2%),1 (~0%),1,1,15,15,off,off,1,1
38min 21sec,13304 (0.055ms),692919 (58%),841204 (35%),154 (3%),5342 (78%),1 (~0%),3,8,1,1,off,flatten,1,1
38min 29sec,13280 (0.053ms),692083 (58%),840288 (35%),154 (3%),5341 (78%),1 (~0%),4,8,1,1,off,flatten,1,1
33min 40sec,15221 (0.063ms),489255 (41%),505146 (21%),154 (3%),2683 (39%),1 (~0%),4,4,1,1,off,flatten,1,1
32min 16sec,15244 (0.061ms),491453 (41%),505679 (21%),154 (3%),2684 (39%),1 (~0%),5,4,1,1,off,flatten,1,1
33min 52sec,15245 (0.063ms),490028 (41%),505933 (21%),154 (3%),2684 (39%),1 (~0%),6,4,1,1,off,flatten,1,1
60min 00sec,,,,,,,1,20,1,1,off,flatten,1,1
37min 35sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,5,1,off,flatten,1,1
36min 17sec,13303 (0.053ms),694311 (58%),840684 (35%),154 (3%),5342 (78%),1 (~0%),10,8,1,1,off,flatten,1,1
60min 00sec,,,,,,,1,80,1,1,off,flatten,1,1
60min 00sec,,,,,,,1,20,5,1,off,flatten,1,1
37min 42sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,15,1,off,flatten,1,1
37min 03sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,10,off,flatten,1,1
37min 55sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,5,12,off,flatten,1,1
60min 00sec,,,,,,,1,16,1,1,off,flatten,8,1
60min 00sec,,,,,,,1,20,1,1,off,flatten,8,1
39min 25sec,13303 (0.053ms),694572 (58%),840719 (35%),154 (3%),5342 (78%),1 (~0%),12,8,1,1,off,flatten,1,1
41min 10sec,13280 (0.053ms),692083 (58%),840288 (35%),154 (3%),5341 (78%),1 (~0%),4,8,5,1,off,flatten,1,1
47min 18sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,6,1,off,flatten,1,1
49min 40sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,10,1,off,flatten,1,1
37min 44sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,12,1,off,flatten,1,1
39min 00sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,20,1,off,flatten,1,1
45min 49sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,10,1,off,flatten,1,1
38min 55sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,5,off,flatten,1,1
38min 26sec,13303 (0.053ms),694413 (58%),840722 (35%),154 (3%),5342 (78%),1 (~0%),15,8,1,1,off,flatten,1,1
36min 55sec,13303 (0.053ms),694359 (58%),840698 (35%),154 (3%),5342 (78%),1 (~0%),5,8,5,1,off,flatten,1,1
60min 00sec,,,,,,,1,16,5,1,off,flatten,1,1
45min 45sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,5,15,off,flatten,1,1
38min 08sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,5,20,off,flatten,1,1
60min 00sec,,,,,,,1,80,1,1,off,flatten,1,8
60min 00sec,,,,,,,1,1,1,1,flatten,off,1,8
39min 27sec,13304 (0.055ms),692738 (58%),841181 (35%),154 (3%),5342 (78%),1 (~0%),30,8,1,1,off,flatten,1,1
39min 00sec,13303 (0.053ms),694572 (58%),840719 (35%),154 (3%),5342 (78%),1 (~0%),12,8,5,1,off,flatten,1,1
60min 00sec,,,,,,,1,12,5,1,off,flatten,1,1
60min 00sec,,,,,,,1,14,5,1,off,flatten,1,1
37min 55sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,2,off,flatten,1,1
38min 25sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,3,off,flatten,1,1
38min 39sec,13303 (0.053ms),694359 (58%),840698 (35%),154 (3%),5342 (78%),1 (~0%),5,8,1,1,off,flatten,1,1
38min 25sec,13303 (0.053ms),694311 (58%),840684 (35%),154 (3%),5342 (78%),1 (~0%),10,8,5,1,off,flatten,1,1
38min 29sec,13303 (0.053ms),694413 (58%),840722 (35%),154 (3%),5342 (78%),1 (~0%),15,8,5,1,off,flatten,1,1
55min 21sec,14837 (0.059ms),858531 (72%),1036037 (43%),86 (1%),6673 (97%),1 (~0%),1,10,5,1,off,flatten,1,1
39min 34sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,5,4,off,flatten,1,1
38min 47sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,6,off,flatten,1,1
39min 54sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,4,1,off,flatten,1,1
38min 57sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,12,off,flatten,1,1
38min 15sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),60,8,1,1,off,flatten,1,1
37min 27sec,13303 (0.053ms),694312 (58%),840672 (35%),154 (3%),5342 (78%),1 (~0%),20,8,1,1,off,flatten,1,1
38min 22sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,30,1,off,flatten,1,1
38min 24sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,30,1,off,flatten,1,1
38min 15sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,20,off,flatten,1,1
46min 23sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,15,off,flatten,1,1
60min 00sec,,,,,,,1,8,1,1,flatten,flatten,1,1
60min 00sec,,,,,,,1,8,5,1,flatten,flatten,1,1
03min 09sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),1,1,1,1,off,off,1,1
04min 28sec,1634128 (6.537ms),17787 (1%),17107 (~0%),218 (5%),32 (~0%),3 (~0%),10,1,1,1,off,off,1,1
02min 52sec,1634101 (6.536ms),15869 (1%),15743 (~0%),218 (5%),30 (~0%),3 (~0%),1,8,1,1,off,off,1,1
03min 49sec,1634177 (6.537ms),87360 (7%),77958 (3%),226 (5%),254 (3%),2 (~0%),1,1,20,1,off,off,1,1
04min 09sec,722111 (3.113ms),42116 (3%),37923 (1%),226 (5%),56 (~0%),2 (~0%),1,1,1,20,off,off,1,1
30min 20sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,1,1,off,flatten,1,1
04min 20sec,1634702 (6.539ms),27420 (2%),18223 (~0%),218 (5%),30 (~0%),3 (~0%),1,4,1,1,off,off,1,1
05min 15sec,1648504 (7.359ms),17167 (1%),16324 (~0%),218 (5%),33 (~0%),3 (~0%),2,1,1,1,off,off,1,1
05min 12sec,1634128 (6.537ms),17852 (1%),17118 (~0%),218 (5%),32 (~0%),3 (~0%),3,1,1,1,off,off,1,1
04min 20sec,1640702 (6.563ms),14148 (1%),12165 (~0%),46 (1%),30 (~0%),11 (1%),1,10,1,1,off,off,1,1
03min 00sec,1634101 (6.536ms),16930 (1%),16180 (~0%),218 (5%),30 (~0%),3 (~0%),1,16,1,1,off,off,1,1
03min 26sec,1634167 (6.537ms),72244 (6%),66506 (2%),216 (5%),199 (2%),2 (~0%),1,1,15,1,off,off,1,1
03min 31sec,1634178 (6.537ms),63600 (5%),60164 (2%),210 (4%),166 (2%),2 (~0%),1,1,12,1,off,off,1,1
03min 39sec,770112 (3.305ms),28527 (2%),26416 (1%),206 (4%),36 (~0%),2 (~0%),1,1,1,10,off,off,1,1
03min 30sec,717301 (3.079ms),35741 (3%),32063 (1%),216 (5%),45 (~0%),2 (~0%),1,1,1,15,off,off,1,1
05min 11sec,1634128 (6.537ms),17836 (1%),17106 (~0%),218 (5%),32 (~0%),3 (~0%),5,1,1,1,off,off,1,1
04min 27sec,1634128 (6.537ms),17877 (1%),17117 (~0%),218 (5%),32 (~0%),3 (~0%),6,1,1,1,off,off,1,1
04min 51sec,1637105 (6.548ms),15351 (1%),17843 (~0%),218 (5%),38 (~0%),3 (~0%),1,5,1,1,off,off,1,1
02min 59sec,1639502 (6.558ms),14898 (1%),13560 (~0%),62 (1%),30 (~0%),19 (1%),1,20,1,1,off,off,1,1
12min 06sec,1634101 (6.536ms),167634 (14%),115511 (4%),246 (5%),349 (5%),2 (~0%),1,1,30,1,off,off,1,1
03min 22sec,741312 (3.182ms),30794 (2%),28275 (1%),210 (4%),36 (~0%),2 (~0%),1,1,1,12,off,off,1,1
03min 05sec,1634128 (6.537ms),17832 (1%),17116 (~0%),218 (5%),32 (~0%),3 (~0%),12,1,1,1,off,off,1,1
02min 56sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),1,80,1,1,off,off,1,1
05min 52sec,1634101 (6.536ms),23811 (2%),21343 (~0%),266 (6%),63 (~0%),2 (~0%),1,1,4,1,off,off,1,1
05min 15sec,832512 (3.558ms),19801 (1%),18671 (~0%),306 (7%),30 (~0%),2 (~0%),1,1,1,6,off,off,1,1
60min 00sec,,,,,,,1,1,1,1,flatten,off,8,1
03min 42sec,1634128 (6.537ms),17837 (1%),17113 (~0%),218 (5%),32 (~0%),3 (~0%),15,1,1,1,off,off,1,1
03min 28sec,1635902 (6.544ms),49958 (4%),23699 (1%),218 (5%),30 (~0%),3 (~0%),1,2,1,1,off,off,1,1
03min 17sec,1634178 (6.537ms),42636 (3%),43599 (1%),306 (7%),100 (1%),2 (~0%),1,1,6,1,off,off,1,1
03min 47sec,693301 (2.988ms),57072 (4%),50477 (2%),246 (5%),90 (1%),2 (~0%),1,1,1,30,off,off,1,1
05min 34sec,1648226 (6.593ms),29455 (2%),44711 (1%),288 (6%),31 (~0%),3 (~0%),1,1,1,1,off,off,8,1
05min 19sec,11336629 (45.347ms),91158 (7%),110340 (4%),218 (5%),165 (2%),3 (~0%),1,1,1,1,off,off,1,4
03min 15sec,1634128 (6.537ms),17776 (1%),17104 (~0%),218 (5%),32 (~0%),3 (~0%),20,1,1,1,off,off,1,1
03min 13sec,1634102 (6.536ms),17086 (1%),16132 (~0%),218 (5%),30 (~0%),3 (~0%),1,40,1,1,off,off,1,1
03min 35sec,1634178 (6.537ms),40296 (3%),41835 (1%),286 (6%),89 (1%),2 (~0%),1,1,5,1,off,off,1,1
04min 20sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
03min 33sec,1653370 (6.613ms),35980 (3%),39610 (1%),314 (7%),51 (~0%),6 (~0%),1,3,1,1,off,off,1,1
05min 16sec,1634180 (6.537ms),35735 (3%),38430 (1%),234 (5%),67 (~0%),5 (~0%),1,1,3,1,off,off,1,1
04min 05sec,1648504 (7.359ms),17182 (1%),16324 (~0%),218 (5%),33 (~0%),3 (~0%),4,1,1,1,off,off,1,1
02min 55sec,1634128 (6.537ms),17847 (1%),17112 (~0%),218 (5%),32 (~0%),3 (~0%),30,1,1,1,off,off,1,1
03min 27sec,1653370 (6.613ms),35981 (3%),39609 (1%),314 (7%),51 (~0%),6 (~0%),1,6,1,1,off,off,1,1
03min 23sec,1649269 (6.597ms),23278 (1%),23496 (~0%),314 (7%),30 (~0%),6 (~0%),1,12,1,1,off,off,1,1
05min 40sec,4778101 (22.019ms),124479 (10%),64655 (2%),186 (4%),19 (~0%),2 (~0%),1,1,60,1,off,off,1,1
04min 05sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
02min 53sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),60,1,1,1,off,off,1,1
